writing_id,learner_id,learner_id_categorical,nationality,l1,cefr,cefr_numeric,level,unit,topic_id_original,topic_id_original_categorical,topic_id,topic_id_categorical,text_number_per_learner_in_task,topic,secondary_topic,topic_to_keep,date,time,grade,wordcount,mtld,text,text_corrected
30965,147385,147385,br,Portuguese,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40656,18:51:53.743,78,115,72.28599933,"
	  Watch a Sony Pictures big-screen: Just go with it!  It's a wonderful romantic comedy starring Adam Sandler and Jennifer Aniston as Danny and Kate.  Danny likes to lie to women, saying that his is a married guy to gain theirs sympathy. he meets the woman of his life and ask to his secratary to lies and tell the woman that she is hir ex-wife, anda that they have two kids. Thw woman asks to meet the ""ex-wife"" and everybody goes to Hawai. There will happend a lot of funny stuff, with makes the movie easy to watch. i  highly recommend this movie, is not a muchy romance! it is a funny comedy!
	","watch a Sony pictures big-screen: Just go with it! It's a wonderful romantic comedy starring Adam Sandler and Jennifer Anniston as Danny and Kate. Danny likes to lie to women, saying that his is a married guy to gain theirs sympathy. he meets the woman of his life and ask to his secretary to lies and tell the woman that she is hir ex-wife, anda that they have two kids. The woman asks to meet the ""ex-wife"" and everybody goes to Hawaii. There will happened a lot of funny stuff, with makes the movie easy to watch. i highly recommend this movie, is not a much romance! it is a funny comedy!"
24845,85350,85350,mx,Spanish,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40658,12:07:55.380,89,170,101.1187036,"
	  Jesus of Nazareth. This movie shows JesusChrist whole life, beginning at little town of Nazareth. Joseph and Mary was his parents. Mary receives a message from an Angel that she will be the Mother of God. Obeying Cesar August edict, they went to Belen for being counted at population census. Comming to Belen, Joseph and Mary could not find any place to have rest. Meanwhile, Mary who was pregnant have to give birth a beautiful baby in a stable. This baby was called Jesus. There were admirable facts that follow Jesus life: Teaching prayers the word of God, making miracles healing blindless, hadicapped and deaf people, coverting the water on wine, multiplying bread and fishes for hungry people, and so forth. Then priests and powered people began to envy him, and thought to kill him. Judas the Iscariot betrayed Jesus and gave him to Romans. They blamed Jesus about blasphemy. Finnaly, the case was Jesus to be crusified. This film is woth to be seen because of its historical value.
	","Jesus of Nazareth. This movie shows JesusChrist whole life, beginning at little town of Nazareth. Joseph and Mary was his parents. Mary receives a message from an Angel that she will be the Mother of God. obeying Cesar August edict, they went to Belen for being counted at population census. Coming to Belen, Joseph and Mary could not find any place to have rest. Meanwhile, Mary who was pregnant have to give birth a beautiful baby in a stable. This baby was called Jesus. There were admirable facts that follow Jesus life: reaching prayers the word of God, making miracles healing blindless, handicapped and deaf people, covering the water on wine, multiplying bread and fishes for hungry people, and so forth. Then priests and powered people began to envy him, and thought to kill him. Judas the Iscariot betrayed Jesus and gave him to Romans. They blamed Jesus about blasphemy. Final, the case was Jesus to be crucified. This film is with to be seen because of its historical value."
28916,23851,23851,mx,Spanish,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40660,11:25:16.663,89,152,67.37804878,"
	  Iron Man- Science Fiction and Action 2 hr. 6 min Winner of two Oscars for special effects. Tony stark (Robert Downey Jr.) is a billionaire and a genius inventor who is kidnapped and forces to build illegal weapons, but Tony Stark with his intelligence build a High-Tec suit and escapes. Then, he returns to his country and try to build a new suit, and the rest is history, he becomes in Iron Man. Definitely is a great movie, since you sit down in your spot and watch it, you realized that the film is charged of pure adrenaline, the pace is really good. Despite the movie is full of special effects, GCI and trick cameras, the other areas don''t lose importance, because the plot is complete and the characters are really good acting by all the cast. Anyway this movie is destined to become in a Blockbuster. Two Thumbs up!
	","Iron Man- Science fiction and Action 2 hr. 6 min Winner of two Oscars for special effects. Tony stark (Robert Downey Jr.) is a billionaire and a genius inventor who is kidnapped and forces to build illegal weapons, but Tony Stark with his intelligence build a High-Tea suit and escapes. Then, he returns to his country and try to build a new suit, and the rest is history, he becomes in Iron Man. definitely is a great movie, since you sit down in your spot and watch it, you realized that the film is charged of pure adrenaline, the pace is really good. Despite the movie is full of special effects, GCI and trick cameras, the other areas don''t lose importance, because the plot is complete and the characters are really good acting by all the cast. anyway this movie is destined to become in a Blockbuster. Two Thumbs up!"
23007,28618,28618,jp,Japanese,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40663,04:38:44.450,55,79,137.2,"
	  ""The Blind Side""is based on the extraordinary true story.  It's fantasutic,heartwarming,fun and emotinal. It's a MUST-SEE family movie.   A homeless teanage African-American,Michael""BIG Mike""Oher has finally become the first-round pick of the Boltimore Ravens in the 2009 NFL drafts.  Sandra Bullock's portrayal of Leigh Anne Tuohy fascinates and she desrers to her first winning an Oscar for the best leading performance.  Great plot! Amazing story! Trained directors! Go and see it! 
	","""The blind side""is based on the extraordinary true story. It's fantastic,heartwarming,fun and emotional. It's a MST-EE family movie. A homeless teenage African-American,Michael""BG Mike""her has finally become the first-round pick of the Baltimore Ravens in the 2009 NFL drafts. Sandra Bullock's portrayal of Leigh Anne Thy fascinates and she desirers to her first winning an Oscar for the best leading performance. Great plot! amazing story! trained directors! Go and see it!"
32955,134755,134755,tr,Turkish,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40663,17:25:43.220,88,146,63.53423237,"
	  This year there are many good films in our festival and ""Chrome"" is one of them. It is based on a book with same name. I was absolutely shocked to watch the Pilot and realize that it followed the book almost to perfection. The language that is used by the actors is very similar to the way that it was written in the book, and events were not skipped. It stayed very true to the story without adding to it or removing from it. The acting is superb and I actually felt like I was looking into Summerfall for the first time. I feel like I've actually got faces to add to the characters that I've been reading about for a long time. ""Chrome"" has a ton of potential to be one of the greatest movies that has ever been produced. I would highly recommend it.
	","This year there are many good films in our festival and ""chrome"" is one of them. It is based on a book with same name. I was absolutely shocked to watch the pilot and realize that it followed the book almost to perfection. The language that is used by the actors is very similar to the way that it was written in the book, and events were not skipped. It stayed very true to the story without adding to it or removing from it. The acting is superb and I actually felt like I was looking into Summerdale for the first time. I feel like I've actually got faces to add to the characters that I've been reading about for a long time. ""chrome"" has a ton of potential to be one of the greatest movies that has ever been produced. I would highly recommend it."
30139,110036,110036,de,German,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40664,07:42:31.530,97,168,98.08369183,"
	  Watch this ambitious digital 3D sci-fi epic AVATAR from the Academy Award-winning director James Cameron. In search of new resources in the 22nd century, people are looking to mine the distant world of Pandora for a valued ore. Unfortunately the prized substance lies underneath the home of the Na'vi, a ten-feet-tall, blue-skinned native tribe. The military unit attempts to infiltrate the Na'vi people with the use of an ""avatar"", a genetically grown Navi body, which is controlled by their owners. Paraplegic Marine Jake Sully, who is selected for this program, begins to bond with the native tribe and quickly falls in love with the alien Neytiri. He finds himself in the crossfire of a war between humans and Navi people defending their planet. With this movie J. Cameron succeeds the magical effect of cinema: the screen becomes a window to another world. Together with Jake, he immerses the viewer into a compelling story and goes on a journey full of dangers and discovery. 
	","watch this ambitious digital 3D sci-fi epic AVATAR from the Academy ward-winning director James Cameron. In search of new resources in the 22nd century, people are looking to mine the distant world of Pandora for a valued ore. Unfortunately the prized substance lies underneath the home of the Na'vi, a ten-feet-tall, blue-skinned native tribe. The military unit attempts to infiltrate the Na'vi people with the use of an ""avatar"", a genetically grown Navy body, which is controlled by their owners. paraplegic Marine Jake Sully, who is selected for this program, begins to bond with the native tribe and quickly falls in love with the alien Neytiri. He finds himself in the crossfire of a war between humans and Navy people defending their planet. With this movie J. Cameron succeeds the magical effect of cinema: the screen becomes a window to another world. together with Jake, he immerses the viewer into a compelling story and goes on a journey full of dangers and discovery."
32427,63870,63870,de,German,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40664,12:58:55.550,90,162,59.91664523,"
	  The last film I enjoyed was Monster AG from pixar. This is a computer animated film which has an interesting plot. Monster AG is a company, which generates energy by the screaming sounds of kids. Monsters have to enter into the bedrooms of children and behave in a special manner, so that the children start to cry. It is forbidden to the monsters to contact the children in a friendly manner. But one little girl wasn't fearful; she played with the monster indeed and escaped with it into the monster factory. This causes a lot of trouble- and a lot of funny situations. In the beginning the monster was very shocked, because it was told that children are dangerous. But aferwards, it discoverd firstly that children don't harm monsters and secondly, that their laughter generates much more energy than their screams. In the end, children and monsters are working joyfully togehter. This film is a good recommondation for an entire family event.
	","The last film I enjoyed was monster AG from pilar. This is a computer animated film which has an interesting plot. monster AG is a company, which generates energy by the screaming sounds of kids. monsters have to enter into the bedrooms of children and behave in a special manner, so that the children start to cry. It is forbidden to the monsters to contact the children in a friendly manner. But one little girl wasn't fearful; she played with the monster indeed and escaped with it into the monster factory. This causes a lot of trouble- and a lot of funny situations. In the beginning the monster was very shocked, because it was told that children are dangerous. But afterwards, it discovered firstly that children don't harm monsters and secondly, that their laughter generates much more energy than their screams. In the end, children and monsters are working joyfully together. This film is a good recommendation for an entire family event."
18330,124763,124763,de,German,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40664,15:03:17.030,98,149,56.406414,"
	  A movie which is definitely worth watching it is ""Black Swan"". The leading actress of this movie is Natalie Portman. She plays the role of a professional ballet dancer named Nina Sayers who should perform the role of the white and the black swan in the play ""Swan Lake"". During the practicing time for the play, the actress experiences paranoia and many hallucinations. This happens because she is trying to become one with the role of the black swan. Little by little she gets sick and imagines that she is becoming personified the black swan which she should play. In the end of the movie, when she is finally performing the part of the swan, she does it really good. After this scene ends everyone wants to congratulate her and they notice that she has a wound in her stomach but it remains unclear where she got it from.
	","A movie which is definitely worth watching it is ""Black Swan"". The leading actress of this movie is Natalie ortman. She plays the role of a professional ballet dancer named Nina Sayers who should perform the role of the white and the black swan in the play ""Swan Lake"". During the practicing time for the play, the actress experiences paranoia and many hallucinations. This happens because she is trying to become one with the role of the black swan. Little by little she gets sick and imagines that she is becoming personified the black swan which she should play. In the end of the movie, when she is finally performing the part of the swan, she does it really good. After this scene ends everyone wants to congratulate her and they notice that she has a wound in her stomach but it remains unclear where she got it from."
34148,162709,162709,ru,Russian,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40665,18:58:05.843,88,136,195.1488,"
	  Step up 3 (music, melodrama) PG-13 101 min Vivid speedy and breath-taking action I've ever watched taking into consideration the wide range of contemporary misic films. Featuring excellent performances of young and perspective actors this movie certainly meets target spectacular's expectations to whom my humble personality surely belongs. The leading actors (Rick Malambri, Adam G. Sevani and Sharni Vinson) did their best to show very high level of modern dancing culture that finally contributed to a film's rollercoaster nature. Having as a background not so unique theme dealing with mainly Hollywood happy end romantic story this movie seems to amaze, entertain and sometimes even intrigue the audience.  All in all I raise my two thumbs up for the film and can definitely characterize it as a must-see stuff of the movie-making business.
	","step up 3 (music, melodrama) PG-13 101 min livid speedy and breath-taking action I've ever watched taking into consideration the wide range of contemporary music films. featuring excellent performances of young and perspective actors this movie certainly meets target spectacular's expectations to whom my humble personality surely belongs. The leading actors (Rick calamari, Adam G. Sekani and Sharai Vinson) did their best to show very high level of modern dancing culture that finally contributed to a film's rollercoaster nature. Having as a background not so unique theme dealing with mainly Hollywood happy end romantic story this movie seems to amaze, entertain and sometimes even intrigue the audience. All in all I raise my two thumbs up for the film and can definitely characterize it as a must-see stuff of the movie-making business."
40944,65059,65059,cn,Mandarin,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40669,09:57:46.913,80,102,37.81841484,"
	  Spectacular senes and superb action make Hero an unforgetable movie you have ever seen. Directed by the most famous director Zhang Yimou, Hero gives viewers different experience. The theme of the movie is patriot and revenge, loyalty and betrayer. The main actors and actresses include Li Lianjie, Liang Chaowei, Zhang Manyu and Zhang Ziyi. The storyline of the movie is fascinating and breath-taking. The scenes in the movie are great and the stunts are amazing. All characters involved in the plot are stunning. Perhaps till the end of the movie, you are still thinking about the real ending of the story.
	","spectacular sense and superb action make Hero an unforgeable movie you have ever seen. directed by the most famous director Zhang You, Hero gives viewers different experience. The theme of the movie is patriot and revenge, loyalty and betrayer. The main actors and actresses include Li Lindie, Liane Chaoses, Zhang Many and Zhang kiyi. The storyline of the movie is fascinating and breath-taking. The scenes in the movie are great and the stunts are amazing. All characters involved in the plot are stunning. Perhaps till the end of the movie, you are still thinking about the real ending of the story."
36521,106404,106404,br,Portuguese,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40669,16:20:30.990,87,108,90.69230769,"
	  Watch Saldanha's new movie Rio an astonishing story about the adventures of two rare blue parrots in Rio de Janeiro! The acclaimed Brazilian director, responsible for Ice Age, created a new story located in Rio de Janeiro his home town. The scene takes place during the Carnival week in Rio de Janeiro when a blue parrot was brought from US to match a female. They are the last of their species! Before falling in love those lovely birds went in several troubles and adventures and Rio de Janeiro is amazingly shown. Beaches, samba, Carnival, nature and all creatures from rain forests are here to entertain children and adults!
	","watch Saldanha's new movie Rio an astonishing story about the adventures of two rare blue parrots in Rio de Janeiro! The acclaimed Brazilian director, responsible for Ice Age, created a new story located in Rio de Janeiro his home town. The scene takes place during the Carnival week in Rio de Janeiro when a blue parrot was brought from US to match a female. They are the last of their species! Before falling in love those lovely birds went in several troubles and adventures and Rio de Janeiro is amazingly shown. reaches, samba, Carnival, nature and all creatures from rain forests are here to entertain children and adults!"
8028,34833,34833,de,German,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40671,09:24:49.537,96,93,44.90018335,"
	  An Inconvenient Truth An Inconvenient Truth is a very impressive documentary about the climate change and the impacts of the greenhouse effect. The main actor is Al Gore, a former presidential candidate who accompanies the moviegoers with some talks. In between these talks we can see very impressive pictures of the nature and their development in the last years. All in all it is a very well done documentary. Especially because of the contribution of a politician who tries to tell us something about the truth. I would recommend this film to everybody.
	","An inconvenient Truth An inconvenient Truth is a very impressive documentary about the climate change and the impacts of the greenhouse effect. The main actor is Al Gore, a former presidential candidate who accompanies the moviegoers with some talks. In between these talks we can see very impressive pictures of the nature and their development in the last years. All in all it is a very well done documentary. Especially because of the contribution of a politician who tries to tell us something about the truth. I would recommend this film to everybody."
39479,158594,158594,cn,Mandarin,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40672,07:55:42.737,92,165,117.463937,"
	  There is a sound echoing in my mind ""NOT ONE LESS"".Actually ,it comes from a documentary directed by Zhang Yimou,a well-known director in China. In the movie,Wei Minzhi takes the place of a teacher who has to ask a few days' off only for 50 yuan to help support her family. Without professional experiences in teaching,she doesn't know how to handles the problems in her students' studies ,not alone how to activate her class. Later on, a boy named Zhang Huike escapes from school and try to make a living in the city, which concerned Minzhi much. To live up to the village leader' expectation-NOT ONE LESS,she organized all her students to do odd jobs to afford to buy a ticket to the city. In her efforts to look for Huike,she meets with a lot difficulties but she never gives up. Eventually ,she succeeds. The movie really reveals what power a teacher owns and it's worth seeing.
	","There is a sound echoing in my mind ""NOT ONE LSS"".actually ,it comes from a documentary directed by Zhang You,a well-known director in China. In the movie,Wei Michi takes the place of a teacher who has to ask a few days' off only for 50 yuan to help support her family. Without professional experiences in teaching,she doesn't know how to handles the problems in her students' studies ,not alone how to activate her class. Later on, a boy named Zhang Heike escapes from school and try to make a living in the city, which concerned Michi much. To live up to the village leader' expectation-NOT ONE LSS,she organized all her students to do odd jobs to afford to buy a ticket to the city. In her efforts to look for Heike,she meets with a lot difficulties but she never gives up. eventually ,she succeeds. The movie really reveals what power a teacher owns and it's worth seeing."
38821,1889,1889,br,Portuguese,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40673,07:15:45.220,97,126,143.396129,"
	  The king's speech, a funny and interesting movie about stuttering, friendship and political decisions. This british movie tells the story about King George VI of Britain (Colin Firth) before and during the period of the World War II. As he was a stutterer, he had tried several treatments unsuccessfully. So his wife (Helena Bonhan Carter) looks for help with an alternative speech therapist to treat him named Lionel Logue (Geoffrey Rush). In the beginning, he didn't accept the strange ways of therapy by Lionel Logue, the therapist. However his older brother abdicated,  he had to assume the United Kingdom throne. This movie won four academy awards in oscar 2011, including best film e and best actor. We recommend this winning artwork for all above 13 years. 
	","The king's speech, a funny and interesting movie about stuttering, friendship and political decisions. This british movie tells the story about King George VI of Britain (Colin Firth) before and during the period of the World War II. As he was a stutterer, he had tried several treatments unsuccessfully. So his wife (Helena Bonham Carter) looks for help with an alternative speech therapist to treat him named Lionel vogue (Geoffrey Rush). In the beginning, he didn't accept the strange ways of therapy by Lionel vogue, the therapist. However his older brother abdicated, he had to assume the United Kingdom throne. This movie won four academy awards in oscar 2011, including best film e and best actor. We recommend this winning artwork for all above 13 years."
45963,106190,106190,br,Portuguese,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40674,09:52:43.450,100,115,56.63564738,"
	  Band of Brothers - TV Series  Band of Brothers is an Emmy Award winner TV series directed and produced by Tom Hanks and Steven Spielberg. Based on a book with the same tittle, it tells a real story about a group of soldiers during their fight and struggles on the Second World War. Each chapter gives focus on a real historical event, such as the D Day and the end of the war.   At the beginning of chapters, real soldiers give small testimonials on how was their role during the event told on the chapter. Band of Brothers is a heart touching TV series that tells how ordinary people did amazing things during the second war. 
	","Band of Brothers - TV Series Band of Brothers is an Emmy ward winner TV series directed and produced by Tom ranks and Steven Spielberg. based on a book with the same tittle, it tells a real story about a group of soldiers during their fight and struggles on the Second World War. each chapter gives focus on a real historical event, such as the D Day and the end of the war. At the beginning of chapters, real soldiers give small testimonials on how was their role during the event told on the chapter. Band of Brothers is a heart touching TV series that tells how ordinary people did amazing things during the second war."
42216,99108,99108,br,Portuguese,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40674,14:35:09.217,83,101,73.83615021,"
	  TROPA DE ELITE (ACTION) - The film is based on real facts. BOPE is a  especial police comand of Rio de Janeiro (Brazil) that fight against the drug traffic in the Rio shantytown's. In this film the commander Nascimento (Wagner Moura) wants to get out of BOPE because his wife is pregnant. To leave BOPE he has to find a successor. Simultaneously he receive superior orders of pacify ""Morro do Turano"", one of the most violent shantytown in Rio because of the visit of Pope. A  exciting movie that shows the reality of drug traffic and police corruption in Rio de Janeiro.
	","TOP DE ELT (CTIO) - The film is based on real facts. BPOE is a especial police command of Rio de Janeiro (Brazil) that fight against the drug traffic in the Rio shantytown's. In this film the commander Nascimento (Wagner Morra) wants to get out of BPOE because his wife is pregnant. To leave BPOE he has to find a successor. simultaneously he receive superior orders of pacify ""Morio do Turino"", one of the most violent shantytown in Rio because of the visit of Pope. A exciting movie that shows the reality of drug traffic and police corruption in Rio de Janeiro."
47111,38181,38181,de,German,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40674,16:00:14.323,96,117,71.88036314,"
	  Watch a Oscar-winning movie which is based on a true story! It is called ""The Fighter"" and includes the famous actors Mark Wahlberg, Christian Bale and Melissa Leo. Dicky is on the way to become a great boxer but loses his most important fight and abondons his boxing-career. His younger brother Mickey tries to follow in his footsteps but loses one fight after another. Only when his fiancee Charlene supports him to get away from his crazy family, his wasted brother and his adamant mother, Mickey goes in for a career. At the time when he gets the chance to fight for the title of the world championship, he finally makes peace with his family.
	","watch a Oscar-winning movie which is based on a true story! It is called ""The lighter"" and includes the famous actors Mark Wallburg, Christian Bale and Melissa Leo. Dicky is on the way to become a great boxer but loses his most important fight and abandons his boxing-career. His younger brother Mickey tries to follow in his footsteps but loses one fight after another. Only when his fiancee Charlene supports him to get away from his crazy family, his wasted brother and his adamant mother, Mickey goes in for a career. At the time when he gets the chance to fight for the title of the world championship, he finally makes peace with his family."
42658,42712,42712,mx,Spanish,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40675,00:19:38.750,50,52,45.90014184,"
	  The Dark knight  Christian Bale is back in the Dark knight, with the exceptional performance of Heath Ledger as the Joker. Set after the events of Batman begins when a new menace emerges from the shadows, a villian who is only interested in creating chaos around Gotham, causes panic aroud the city.
	","The dark knight Christian Bale is back in the dark knight, with the exceptional performance of Heath Ledger as the poker. Set after the events of Batman begins when a new menace emerges from the shadows, a villain who is only interested in creating chaos around Gotham, causes panic around the city."
47009,69157,69157,de,German,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40675,08:45:54.690,83,147,79.03624705,"
	  The musical drama Moulin Rough- an eye candy Winner of three Golden Globes for the best film, the best actress and the best music. Paris,1899. The english writer Christian (Ewan McGregor) travels to Paris to participate at the ""Revolution of the Bohme"". After his arrival he meets a group of artists who writes a play for the owner of the Moulin Rouge, Harold Zidler. However the artists only have bad ideas, Christian get the new author of the play. In this way, Christian meets Satine (Nicole Kidman) the leading actress of the play he has to write and they fall in love with each other. But The Duke who funded the play wants Satine singularly. That's the reason why it flare up a fight between Christian and The Duke. Moulin Rough is with his beautiful setting and modern songs a brilliant film with an unexpected end.
	","The musical drama moulin Rough- an eye candy Winner of three Golden Globe for the best film, the best actress and the best music. Paris,1899. The english writer Christian (Ewan McGregor) travels to Paris to participate at the ""Revolution of the Bohme"". After his arrival he meets a group of artists who writes a play for the owner of the moulin gouge, Harold idler. However the artists only have bad ideas, Christian get the new author of the play. In this way, Christian meets Sabine (Nicole Kirman) the leading actress of the play he has to write and they fall in love with each other. But The Duke who funded the play wants Sabine singularly. That's the reason why it flare up a fight between Christian and The Duke. moulin Rough is with his beautiful setting and modern songs a brilliant film with an unexpected end."
46879,11277,11277,de,German,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40675,13:19:25.860,90,159,85.83200399,"
	  In to the wild is a Movie directed by Sean Penn. It is based on a Documentary directed by John Krakauer which is about Christopher McCandless, a 22 years old man. Christopher McCandless, played by Emile Hirsch, doesen't know what to do after he finished his study of history and anthropology so he decides to give up all his possession and starts travelling whithout any money through the USA with the aim to reach Alaska and its wilderness. Whitin this trip he meets lots of different characters by which he is affected a lot. Furthermore this trip changes his point of view according the value of possession. All the different characters make the movie very lively and authenthic. You never feel bored however the plot seems to be easy. Moreover shows this film that money and possession aren't the most valuable things in live. All in all this movie makes you think, laugh and cry and is worth seeing.
	","In to the wild is a Morie directed by Sean Penn. It is based on a Documentary directed by John Krakau which is about Christopher McCandless, a 22 years old man. Christopher McCandless, played by Emile Hirsch, doesn't know what to do after he finished his study of history and anthropology so he decides to give up all his possession and starts travelling without any money through the USA with the aim to reach Alaska and its wilderness. whitin this trip he meets lots of different characters by which he is affected a lot. furthermore this trip changes his point of view according the value of possession. All the different characters make the movie very lively and authentic. You never feel bored however the plot seems to be easy. Moreover shows this film that money and possession aren't the most valuable things in live. All in all this movie makes you think, laugh and cry and is worth seeing."
49252,123320,123320,de,German,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40676,14:29:49.843,95,122,84.11257154,"
	  The last movie I watched and enjoyed was the German version of ""Despicable Me"". It is an computer animated 3D film from Universal Pictures and Illumination Entertainment. The main figure in this film is a supervillian called Gru. His plan is to kidnap the moon with the help of his little yellow colleagues but the new young supervillian Vector gets in his way over and over again. To outwit him, Gru adopts three orphants. At the beginning he does not like children but then the three girls grow dear to him. The film is fun - not only for children. The animation is great and all figures have strong characteristics although they are all very cute. It is all around a successful movie.
	","The last movie I watched and enjoyed was the German version of ""despicable Me"". It is an computer animated 3D film from universal pictures and illumination entertainment. The main figure in this film is a supervillian called Gur. His plan is to kidnap the moon with the help of his little yellow colleagues but the new young supervillian rector gets in his way over and over again. To outwit him, Gur adopts three orphans. At the beginning he does not like children but then the three girls grow dear to him. The film is fun - not only for children. The animation is great and all figures have strong characteristics although they are all very cute. It is all around a successful movie."
50562,8098,8098,de,German,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40676,15:28:00.440,86,117,116.87,"
	  Today I have the special honor to write about the famous film ""pride and prejudice"" which I have seen at he movie festival in our town. The story is based on the novel by Jane Austen and a must-see for all Jane Austen fans but also for people, who are interested in british social life of the 19th centuary. The main character ( Elisabeth Bennett ) is played by Keira Knightly, who had to get over her own pride and prejudice to find her real love. In my opinion the topic of the movie is ageless and so I recommend everyone to enjoy this film because of its brilliant actors and a plot, that will never be antiquated.
	","Today I have the special honor to write about the famous film ""pride and prejudice"" which I have seen at he movie festival in our town. The story is based on the novel by Jane Austen and a must-see for all Jane Austen fans but also for people, who are interested in british social life of the 19th century. The main character ( Elisabeth Bennett ) is played by geira nightly, who had to get over her own pride and prejudice to find her real love. In my opinion the topic of the movie is ageless and so I recommend everyone to enjoy this film because of its brilliant actors and a plot, that will never be antiquated."
50394,2106,2106,de,German,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40677,04:55:19.270,87,136,91.30868385,"
	  The movie The Mechanic is about a hit man, Arthur Bishop (Jason Statham), whose next job is to eliminate his closest friend and mentor Harry. Even beset with doubts, Arthur executes the order because his loyalty to his constituent. On the funeral, Arthur encounters Steve (Ben Forster), the son of the assassinated Harry. To revenge his fathers death, Steve pleases Arthur of all people to train him as hit man This action thriller, directed by Simon West who made some blockbusters such as Con Air or Lara Croft, is not worth the paper the theater ticket is printed on. Thy story is as flat as a pancake and thousand fold copied. I would recommend everyone who is not a fanatic Jason Statham fan to avoid this piece of poor cinema. Even action fans will be disappointed.
	","The movie The Mechanics is about a hit man, Arthur Bishop (Jason Statham), whose next job is to eliminate his closest friend and mentor Harry. Even beset with doubts, Arthur executes the order because his loyalty to his constituent. On the funeral, Arthur encounters Steve (Ben Forster), the son of the assassinated Harry. To revenge his fathers death, Steve pleases Arthur of all people to train him as hit man This action thriller, directed by Simon West who made some blockbusters such as Con Air or Lara Croft, is not worth the paper the theater ticket is printed on. Thy story is as flat as a pancake and thousand fold copied. I would recommend everyone who is not a fanatic Jason Statham fan to avoid this piece of poor cinema. Even action fans will be disappointed."
48381,56747,56747,de,German,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40679,08:53:54.337,89,125,126.6258824,"
	  Cruel Intentions - a movie about sex, drugs and the lack of reality in rich teenagers lives. Starring Sarah Michelle Gellar, Ryan Phillippe and Reese Witherspoon Kathryn, a beautiful blond teenager with very rich parents, bets that her step-brother Sebastian, will not be able to bed Annette. Annette is a virgin, who wants to wait for ""the right"" and to fall in love. If Sebastian loose, she gets his Jaguar, vici versa he gets Kathryn. For the two siblings it is a game without mercy - a painful game how it will be exposed. The regisseur has shot a movie in a highly sterile atmosphere, where nothing is more important than perfection. The bordom of the protagonists caused by this perfection makes the movie very recommendable.
	","cruel intentions - a movie about sex, drugs and the lack of reality in rich teenagers lives. tarring Sarah Michelle cellar, Ryan Phillippe and Reese Witherspoon Kathryn, a beautiful blond teenager with very rich parents, bets that her step-brother Sebastian, will not be able to bed Annette. Annette is a virgin, who wants to wait for ""the right"" and to fall in love. If Sebastian loose, she gets his Jaguar, vice versa he gets Kathryn. For the two siblings it is a game without mercy - a painful game how it will be exposed. The regisseur has shot a movie in a highly sterile atmosphere, where nothing is more important than perfection. The boredom of the protagonists caused by this perfection makes the movie very recommendable."
49363,51892,51892,de,German,B2,4,11,1,81,81A,81,81A,1,Writing a movie review,the,the,40679,11:58:20.083,82,138,44.69483568,"
	  Review of ""A.I."" Heres my review of the movie ""A.I."", a science fiction movie. The plot is set in the year 2100. A family, which son is near to death, gets a robotkid, that lives in the family as a normal boy and begins to love his mum. Later on, the real son awakes from his stadium and from now on two boys live in the family. But there are problems, so that the mother leaves the robitkid alone in a wood. There he meets other robots and a very sad adventure begins. For me as a sentimental woman it was hard to see the movie, because it was so sad. The tragedy between mother and the robotchild was making me cry the whole 2 hours. The film music got me in a sad mood too.
	","Review of ""A.I."" Here my review of the movie ""A.I."", a science fiction movie. The plot is set in the year 2100. A family, which son is near to death, gets a robotic, that lives in the family as a normal boy and begins to love his mum. Later on, the real son awakes from his stadium and from now on two boys live in the family. But there are problems, so that the mother leaves the robitkid alone in a wood. There he meets other robots and a very sad adventure begins. For me as a sentimental woman it was hard to see the movie, because it was so sad. The tragedy between mother and the robotchild was making me cry the whole 2 hours. The film music got me in a sad mood too."
